000d87246382e5ed2888357424872081	2338f5519ae89cb819360870c849ac62,0fc3da8d3bf5f763595835b050a003c2,07e967d75aab2f6a52c558695a572a7c,1896072db9ce6406febfc17f681c2086,9a419345074af75a7b435555f0edb9ea,1cd8e0a97bf3552196f0f60eb3566ac7,9d6f0ef1ee91aa17d863bce1fbe9ed03,58e96a6325c839e07269513fc9ba9811,7f7195f8aac775807a3349b6c329d55a,6bf34f18758370a1dcddf8c6904923a8,4dee8fb18b5af024c012c77d21983f89,ad96c9503da1f8ef626838d75e69fb26,3c4f17d40cb1d559ae821c90da6d0ad1,008fe9637b1411ca485de82f3b35b6d8,bc7ae002af8b8ff753c21093ecaeb6d5,83ab49beb20dbbf91e10c8de5912b395,8c8544b6c129ad4a431be753143ed1c3,68153dfe0a66da09debffd93c9fa09a6
000ef93f440c2dec1da90f25227cef1c	37de3dfb9d3bc0a2264adf8802fef726,d977dd0e10adc6311525d4351fbf9c84,3570fa5e14faf9b3126b9deea90c21d5,90cb852cf345e04d508fe03f74089183,8d2448133beb3422f0f638bacf8f7051,b82ae67fe7545960b386ae50e3be37a2,f9c650594f0057aeacc8518f7a18bab5,f3953ab9fd83f99074ee7eea9f5353a4,c972020c351e4b96c12af23aad6f56f5,9d44089e43454bfd6dc214abc0f0f6cf,28f136800b5737d0a733a478589785de,8c8544b6c129ad4a431be753143ed1c3,9671ffaffe37b1e6384a4d688ca793e6,2f13ddafe198a2ee0ebfdb79e4c3bbc6,bcdd082f329ae7f79f64ec3652e42477
000efa9b64b19f672bf0963b76f3add9	1896072db9ce6406febfc17f681c2086,4b58ecb20fe0d5e7a823b7d95911166d,dd23bbcd2da4282d178ca4e3646cbb00,0fe43f30e13120efb6d294b5e81a57c6,e6a45c8c85eedd5c780f6a309898b1dc,722703c3362dc6a1ef3444b4074a1d71,433b90bb624237f1c1532e10e2cb91f4,223e4004b984ba384676e8afa68f5ebe,2da0a09a84fa186345a6ca1e88377d23,2e3e668b04864e10efda81148fa1be65,0d6f157abfed717664bb75d350bb71f8,55793c1957fabd2c28eca59eb7cf181f,74076117a79a4b5259accd7f38eae5b2,dc656ff79c436ae855a58ff7c852b700,a4b13cd257438a7543aff6ae88a59c8b,83ab49beb20dbbf91e10c8de5912b395,de25f8730a79cda8a9b2c2b31815b203,1cd8e0a97bf3552196f0f60eb3566ac7,d8a4c67b133dfbb11749036a73203ba6,318fbeae03137aa7bf4e07d0a5d84d76,0808ad06fc3c667fd12723a825f28344,28e84cfc40e5c9019d7f3b86663b62de,2d4cb12e519674f8904d4eb07e3a5b9e
000f30a1b1adf884c3f5cf8cb57b6f5c	1896072db9ce6406febfc17f681c2086,91c5474aad059f917fbe09c47b9ba7c7,07e967d75aab2f6a52c558695a572a7c,79eeda5f4c7fd2a0d483dc3d46fa5b3b,e29eb7083bdf54af48352ffa979fc830,28f136800b5737d0a733a478589785de,b82ae67fe7545960b386ae50e3be37a2,9a419345074af75a7b435555f0edb9ea,e4fb97b00004709730e13c588d457350,9bc5b0fe46aa2192f199df1af00639c8,8c8544b6c129ad4a431be753143ed1c3,3570fa5e14faf9b3126b9deea90c21d5,039be717f253f7b10ed1ce405de08b9f,99ee20eb2192b4d60225ce7e3ec67c30,aca74da971987192a6094b430ed23f7b
000f3724e549428a979f20a9926be846	1896072db9ce6406febfc17f681c2086,86f9f299cdbc8e2a19fed1712f522c49,63398f3a6b81ce4346ce0f8616db960b,07e967d75aab2f6a52c558695a572a7c
00105d9dc897b8365cf8c2a806c9ab33	1896072db9ce6406febfc17f681c2086,4b58ecb20fe0d5e7a823b7d95911166d,8c8544b6c129ad4a431be753143ed1c3,8fcd1b90897351463343df135b64f323
00116cc2d1848d962760efb447064079	43afea5a44582df0b76771e2892029fe,1896072db9ce6406febfc17f681c2086,4dee8fb18b5af024c012c77d21983f89,02bce1b62f5f5626621faa3cf7425529,90cb852cf345e04d508fe03f74089183,6762225e72cbf36a9d01a8890734197c,8b80d112bb5f4e763fc1e9a92c9b2585,28f136800b5737d0a733a478589785de
0013db8950e57afea8917d42aeb04d95	1896072db9ce6406febfc17f681c2086,793037657df0b898fc5202b167272370,0995e7526bf406557d1e55c9f650a2b5,6509b19bd37433de13cba04063f879ed,9e9ff523f0448879c6cd521495fd758d,e4fb97b00004709730e13c588d457350,b6bcc9662526fb3fdcac16c577e49813,b82ae67fe7545960b386ae50e3be37a2,b2d3e3faa159e396f4408a3c3aab7970,07e967d75aab2f6a52c558695a572a7c
00176483b491cf4b06e1c5f5835b66a1	1896072db9ce6406febfc17f681c2086,ecf4f0ab94f5a4083ef581584c82debd,c2b910569a68c6ed85cb546321098a45,1a54921f2188f01683a8b34ae5a540a1
001831aa77641c0372eae802b0e7f77d	58e96a6325c839e07269513fc9ba9811,07e967d75aab2f6a52c558695a572a7c,43afea5a44582df0b76771e2892029fe,b2d3e3faa159e396f4408a3c3aab7970,6a283d0a1b1b98eb16f8941c2804aa1f,b6bcc9662526fb3fdcac16c577e49813,1896072db9ce6406febfc17f681c2086
00187be1b35be18bdd38e24493a55fc0	1896072db9ce6406febfc17f681c2086,4714b860a039276b1aafbaaf9d2eb834,e4fb97b00004709730e13c588d457350,1cd8e0a97bf3552196f0f60eb3566ac7,07e967d75aab2f6a52c558695a572a7c,e29eb7083bdf54af48352ffa979fc830,9a419345074af75a7b435555f0edb9ea
001a4843fecc535dc69a2c7ef753b004	e8c4db5ea3f4f9ee51935ad3493b3e9d,d8e371e016c1a2a48e3b62d2b5d5fe3d,ecf4f0ab94f5a4083ef581584c82debd,8c8544b6c129ad4a431be753143ed1c3,d17babb42e3137602d8de88ea0eaf2c1,044c98b41dfb2433179464fa0115b5c4,0fc3da8d3bf5f763595835b050a003c2,6863517b732c7879b853849c5918894a,75b778fa1106339f66202ddc9fd33d0a,1896072db9ce6406febfc17f681c2086,cdee44f8fac97a23b12c812137d9a296,829f70a34e566f9c0cabc3470a7ee431,b6bcc9662526fb3fdcac16c577e49813,039be717f253f7b10ed1ce405de08b9f,e5da7c0e4ba110b08190e9cd17f55738
001a812beb1b7e8466602e5701bd635e	200cf557b3703944f1f68af08484d2bd,1896072db9ce6406febfc17f681c2086,7842f4187f483ea54cff512965be7e4b,d977dd0e10adc6311525d4351fbf9c84,e29eb7083bdf54af48352ffa979fc830,3b06e56364c5acc29fd7d097b75d5eea,dbf1fd537621efa41f28a25efdfafd11,3570fa5e14faf9b3126b9deea90c21d5,4b58ecb20fe0d5e7a823b7d95911166d,91c7b0d7d8b9563bc417423599171dc4,99305036059a9a109287f88de7069d1d,aa96658ef3cbed5a95dbaee237729149,6762225e72cbf36a9d01a8890734197c,7927747e28dcadc77b90ff3c04621518,9e9ff523f0448879c6cd521495fd758d
001a98576195f8ca110af7ced599ce91	97d0422a3317b1929926dc90cda4fc53,2b78e8f1430cd15fcc30f2c232fa295f,07e967d75aab2f6a52c558695a572a7c,1896072db9ce6406febfc17f681c2086,dbae1b6a7f27ff71a6166fa1b12374af,7ff55ce978b4f68a99b64fce8b7977ec,2338f5519ae89cb819360870c849ac62
001d18454f11c09c58d6de2830b186a0	1896072db9ce6406febfc17f681c2086,6d0125a3f13a454c98b9841e4ef96b1a
001f2064ee32272f356d5dd195a0a420	1896072db9ce6406febfc17f681c2086,b6bcc9662526fb3fdcac16c577e49813,200cf557b3703944f1f68af08484d2bd,793037657df0b898fc5202b167272370,ecf4f0ab94f5a4083ef581584c82debd,6509b19bd37433de13cba04063f879ed,9e9ff523f0448879c6cd521495fd758d,e4fb97b00004709730e13c588d457350,6474e31786ffdeb168c36935608d93e4,6a283d0a1b1b98eb16f8941c2804aa1f,e481bb827fe08b4d4335225f6f125bde,6f1e679bf88e8ec96cbb6b10d3de4bc6,75548346f707102fe7faddbf0aa5a9b4,7c2192461ae6525747d9cc3ed9813230,1eac9c06738195e05b36ec2f89cbe6b0,5825eab92d6508b109b099d864bc1859,4fdc2dce6496a37fe2e3100ad6e2db49,090249fdd3b7ead164491be1359c5a59,8c8544b6c129ad4a431be753143ed1c3,727abeea61a02bcf4711ffeae1d0fbfc,68b2c047aed4df6eb9bdd1f9ed011902,3c4f17d40cb1d559ae821c90da6d0ad1,07e967d75aab2f6a52c558695a572a7c,4df74dfb9d9fc3b7aad62d9dfa73204f
002008e67e0b89857da2a7fb6f8b2bf2	97d0422a3317b1929926dc90cda4fc53,ecf4f0ab94f5a4083ef581584c82debd,e29eb7083bdf54af48352ffa979fc830,1896072db9ce6406febfc17f681c2086,07e967d75aab2f6a52c558695a572a7c,90cb852cf345e04d508fe03f74089183,8c8544b6c129ad4a431be753143ed1c3
0020e547280f55d63d242231ca0292c9	4b58ecb20fe0d5e7a823b7d95911166d,4fa7fb86712941bb3fab15596e081b0a,475cd0d6cc28fdcfcb9b1b4ae5f2b5ee,a68701cab98a5958432aaf655c69dea1,f5cbf990604deb427ac48510d86f33e8,d977dd0e10adc6311525d4351fbf9c84,e71bc3fe639552ba3ff9cb34e4177277,1896072db9ce6406febfc17f681c2086,7d33d57a4f673eb954ab1f68999eee3c,3570fa5e14faf9b3126b9deea90c21d5
0023f2bf5c9e030e2423fb9b8b433844	6d0125a3f13a454c98b9841e4ef96b1a,1896072db9ce6406febfc17f681c2086,5e05751206a6b49a2541313f1f9d8ab2,a3ee252079b9a59c4dbc3df6e338e325,9d483c1d7c2cc0868c38de2fded1e80d,97d0422a3317b1929926dc90cda4fc53
0024168ffc1b755a6ed9e3b2d9e046ba	e29eb7083bdf54af48352ffa979fc830,1896072db9ce6406febfc17f681c2086,07e967d75aab2f6a52c558695a572a7c,6474e31786ffdeb168c36935608d93e4
00263fedc1fbd9890e96730e018bd36c	79eeda5f4c7fd2a0d483dc3d46fa5b3b,1896072db9ce6406febfc17f681c2086,90cb852cf345e04d508fe03f74089183
00269bb60aebfc9a3160ea1b69f21bea	ba912ebcbc1e09fe0eca046298b1771e,97d0422a3317b1929926dc90cda4fc53,1896072db9ce6406febfc17f681c2086
00269f0264d5ce76391f91b82fd19ad3	e29eb7083bdf54af48352ffa979fc830,4b58ecb20fe0d5e7a823b7d95911166d,1896072db9ce6406febfc17f681c2086,37de3dfb9d3bc0a2264adf8802fef726,2f13ddafe198a2ee0ebfdb79e4c3bbc6,99305036059a9a109287f88de7069d1d
00279fdcec5b60aaffebc74099fa7292	4b58ecb20fe0d5e7a823b7d95911166d,1896072db9ce6406febfc17f681c2086,6d0125a3f13a454c98b9841e4ef96b1a,4fa7fb86712941bb3fab15596e081b0a,33b5bf061510a7e1ec01161e788b98b3,9a419345074af75a7b435555f0edb9ea,8d2448133beb3422f0f638bacf8f7051,69ba1326c1952e929fa9324ece54a9ae,6f1e679bf88e8ec96cbb6b10d3de4bc6,ef0396f68f1d32f06d1a3c9511581f01,e59e38ebb726871a2d6b0f56816e6f8f,4fc981a85c96ef6f91b8123b179e671c,039be717f253f7b10ed1ce405de08b9f,56422b3f9440d2bca9a83e999e5827d7,8d5b8d70b5793ef13f66d886ae1ce0d2,dd23bbcd2da4282d178ca4e3646cbb00
0027ad5aa57a76f77e37218465dd6c71	0b0816ff97e9a3e5501ed2dcb4a0d66e,e29eb7083bdf54af48352ffa979fc830,4b58ecb20fe0d5e7a823b7d95911166d
0027d1aab92d6abbc76bd2f36d934214	4b58ecb20fe0d5e7a823b7d95911166d,3c4f17d40cb1d559ae821c90da6d0ad1,3570fa5e14faf9b3126b9deea90c21d5,748ab63ce932c1e68e4e69fdcfbcaa12,3e90c8e0ccc21ae4af5f567418813667
0027dd48fb44a9a85c78b8341ed46e2b	6d0125a3f13a454c98b9841e4ef96b1a,8d2448133beb3422f0f638bacf8f7051,1896072db9ce6406febfc17f681c2086,6ddce7d897f436cbaf70066da4ffcb1a,de25f8730a79cda8a9b2c2b31815b203,07e967d75aab2f6a52c558695a572a7c,4147e6ca96af4cbc613b2eb25df74153,008fe9637b1411ca485de82f3b35b6d8
00288a2dde010f81d9c2b6e56cb6f11c	1896072db9ce6406febfc17f681c2086,3570fa5e14faf9b3126b9deea90c21d5,8d5db119e7a88efcae49c952600bd660,58e96a6325c839e07269513fc9ba9811,e4fb97b00004709730e13c588d457350,200cf557b3703944f1f68af08484d2bd,b0512c6f68f6abdcb228ad2bfa4399a0
0028ca86e61f338f5a3930872f58fe30	07e967d75aab2f6a52c558695a572a7c,1896072db9ce6406febfc17f681c2086,a045c9779c76a73225f4953676678f62,2338f5519ae89cb819360870c849ac62,de54c4c46133bd8e06c5e2de6a38e846,e4fb97b00004709730e13c588d457350,223e4004b984ba384676e8afa68f5ebe,2b2d029efeed8ed5c461bab4873c785b,6f1e679bf88e8ec96cbb6b10d3de4bc6,3570fa5e14faf9b3126b9deea90c21d5,bc7ae002af8b8ff753c21093ecaeb6d5,f1dff4c58b4b495965d24667a991f96e,d93201bbb745a2bc29707f26fc3c5bc9
00293e173dba9bd4bcd60f9f85818010	1896072db9ce6406febfc17f681c2086,616120feb399049e89585756e0cfc4d1,e3350a88a808781942abb4c02e316076,e4fb97b00004709730e13c588d457350,f126ce070201eaff0f3e789ec328c138,b6bcc9662526fb3fdcac16c577e49813,800a19feb1103ef7f725dbd5588e8e09,1e900657556933a6db3b5df53ba9941e,220465298c090e7df2b6499532a3f6aa,d97e08b7e6d6376a8a9cc7fd94de6913,916471ac698b727585449f3d5d26fc47,5825eab92d6508b109b099d864bc1859,07efb59b80ec90b0ca435357b6d08e97,b04a789280e9524c153ed6941bbbb507,10a79ba0aa5d728f797fad65487bb6ef,02bce1b62f5f5626621faa3cf7425529,07e967d75aab2f6a52c558695a572a7c,70dc48195808e0ab2eee00945bf51649,20420bfb4f59e2f33b195c6495e8bfc8,43afea5a44582df0b76771e2892029fe,12ff08dd3f0705163460a4999a0b6de6,ba912ebcbc1e09fe0eca046298b1771e,85bf98e4f8d1e0a6a49b0ff6cc17e2be
002b672b2e269305e646ca5e7952dc7e	4b58ecb20fe0d5e7a823b7d95911166d
002e38981e875e29f3d676dbfad92909	d977dd0e10adc6311525d4351fbf9c84,07e967d75aab2f6a52c558695a572a7c,b6bcc9662526fb3fdcac16c577e49813,6509b19bd37433de13cba04063f879ed,793037657df0b898fc5202b167272370,b82ae67fe7545960b386ae50e3be37a2,ecf4f0ab94f5a4083ef581584c82debd
002f37b0dfa6feb41b898b4455fa869b	7927747e28dcadc77b90ff3c04621518,1896072db9ce6406febfc17f681c2086,94bd984e8679c17aa69eb7f9a87b3fc1,1cd8e0a97bf3552196f0f60eb3566ac7,3570fa5e14faf9b3126b9deea90c21d5,ecf4f0ab94f5a4083ef581584c82debd,1c81757de000f6555d71faffceb7f664,039be717f253f7b10ed1ce405de08b9f,f0907887a818090dfe117961e58fcf37,762883f30dc9b85d94dcc9d9d7293cdb,58e96a6325c839e07269513fc9ba9811,b82ae67fe7545960b386ae50e3be37a2,90cb852cf345e04d508fe03f74089183,4fc981a85c96ef6f91b8123b179e671c
003092fd9548e11576ba7a0791ac5875	90cb852cf345e04d508fe03f74089183,e29eb7083bdf54af48352ffa979fc830,1c81757de000f6555d71faffceb7f664,b82ae67fe7545960b386ae50e3be37a2,1cd8e0a97bf3552196f0f60eb3566ac7,ecf4f0ab94f5a4083ef581584c82debd,3570fa5e14faf9b3126b9deea90c21d5,950ffeaf741c0e273edb4df4d62049ce,a64e3c1f0ac9027d2a4c0697fc077185,07e967d75aab2f6a52c558695a572a7c,d93201bbb745a2bc29707f26fc3c5bc9
003107a7f17f65e71a8cc87b2230a7ea	07e967d75aab2f6a52c558695a572a7c,d977dd0e10adc6311525d4351fbf9c84,1896072db9ce6406febfc17f681c2086,8c8544b6c129ad4a431be753143ed1c3,3b9135c8191ba0ffec2357a5cd6487a0,6d0125a3f13a454c98b9841e4ef96b1a,4c0931dd33d2f7e088955a929c8da9d9,200cf557b3703944f1f68af08484d2bd,fc88cfe07a933a0c8624437cc174669d
003270cb1c8e271914a8ef6fef79134a	6d0125a3f13a454c98b9841e4ef96b1a,79eeda5f4c7fd2a0d483dc3d46fa5b3b,e29eb7083bdf54af48352ffa979fc830,1896072db9ce6406febfc17f681c2086,240ff4d1896e3b6058bf70a3f9b86a89,a02494805246641ae504d5c24d20f037,69ba1326c1952e929fa9324ece54a9ae,ba912ebcbc1e09fe0eca046298b1771e,7cdf8d714edf0afdba533a74aa194c86,5df3c72209d881801c395b023384de55,58e96a6325c839e07269513fc9ba9811,e6a45c8c85eedd5c780f6a309898b1dc,2338f5519ae89cb819360870c849ac62,0ee8e31bc624b6a13a15d040a545d83c,2de0c77786139258fcacd050e44c9e61,c1b8b71790c91b7292d678df128459a4,283f7e54a22b77b81f24266fdaef6512,07e967d75aab2f6a52c558695a572a7c,f5cbf990604deb427ac48510d86f33e8
0032c9ef7ac5d8d2342399b0ccd48a0a	4b58ecb20fe0d5e7a823b7d95911166d,1990ca7185ad29e60a73b9d220f9ca0d,65f0f8f41d5baa6a09c003b57acc355f
0033ba37aa083cefbf7f1141dfd34221	90cb852cf345e04d508fe03f74089183,3570fa5e14faf9b3126b9deea90c21d5,07e967d75aab2f6a52c558695a572a7c,8754ff5c75840d2ab903b9a29c6d9073,4dee8fb18b5af024c012c77d21983f89,83e09f710e27183b1b76d850e78e7314
00353b048682780af05a2eb973d19983	b6bcc9662526fb3fdcac16c577e49813,d977dd0e10adc6311525d4351fbf9c84,07e967d75aab2f6a52c558695a572a7c
0038471ebb7644ca4b240cb9991bdbe4	4dee8fb18b5af024c012c77d21983f89,9e9ff523f0448879c6cd521495fd758d,07e967d75aab2f6a52c558695a572a7c,e481bb827fe08b4d4335225f6f125bde,5408d66944e17e23686a9948f711fe5f,68139180168f3a65250621f799134fe9,1896072db9ce6406febfc17f681c2086,02bce1b62f5f5626621faa3cf7425529,e4fb97b00004709730e13c588d457350,2c94bf3242575e85879b036c109b39ea,ad96c9503da1f8ef626838d75e69fb26,3570fa5e14faf9b3126b9deea90c21d5,e29eb7083bdf54af48352ffa979fc830,b82ae67fe7545960b386ae50e3be37a2
00389f2cdd49bf1218f2709b632c7e53	07e967d75aab2f6a52c558695a572a7c,b6bcc9662526fb3fdcac16c577e49813,1896072db9ce6406febfc17f681c2086,eab210b418dd00b6ec608ccc736e1ff3,4c0931dd33d2f7e088955a929c8da9d9,8754ff5c75840d2ab903b9a29c6d9073,35d94037c0816634873b2351d459547c,6a283d0a1b1b98eb16f8941c2804aa1f,3c4f17d40cb1d559ae821c90da6d0ad1,f3c1921e3a1dba2ff2064a87a5cbdd05
0039e66b76f09a906f4f39423cadb1e3	efc7477724311e3b424a846c664c879a,1896072db9ce6406febfc17f681c2086,641aa44f013e9db70852c0e083678948,12a5963ddf24d2599d4721baf0068a03,4dee8fb18b5af024c012c77d21983f89,1a9ae0c3280b410424dd722686609ee6,4b58ecb20fe0d5e7a823b7d95911166d,9e38f9dda793b5d22976bf35de1f3877,284d83c80d7738479bf43da349872f62,83e09f710e27183b1b76d850e78e7314,1cd8e0a97bf3552196f0f60eb3566ac7,07e967d75aab2f6a52c558695a572a7c,200cf557b3703944f1f68af08484d2bd,9d6f0ef1ee91aa17d863bce1fbe9ed03,2338f5519ae89cb819360870c849ac62,9e9ff523f0448879c6cd521495fd758d,99305036059a9a109287f88de7069d1d,4b19b4a2cc5f219c5e800ca64b464315,6762225e72cbf36a9d01a8890734197c,83ab49beb20dbbf91e10c8de5912b395,7927747e28dcadc77b90ff3c04621518,dd23bbcd2da4282d178ca4e3646cbb00,9db13f162d2a30845ae1be6ad69d7d5a,5143905aeed0e5207e169f719873cc3f,7e77ae9f245ae3191dde925b8fbc9537,3c4f17d40cb1d559ae821c90da6d0ad1,766f1089c73ee93215b40617090eb7a7,28e84cfc40e5c9019d7f3b86663b62de,f64496782c7884aba5c02a95922c09e9
003a2a42c8bc29ba4981f66d07f0eec4	4b58ecb20fe0d5e7a823b7d95911166d,35d94037c0816634873b2351d459547c,2f13ddafe198a2ee0ebfdb79e4c3bbc6,1896072db9ce6406febfc17f681c2086,83001ae79dd101e126e3a683be215609,8d2448133beb3422f0f638bacf8f7051,3024bb07a3ac8530d9ae86a138b45ba9,41a9a11034f2954f3a8bfe3369b3cbb5,aae9417da16f3446ec94fe7f8c4a2a60,9a419345074af75a7b435555f0edb9ea
003aef512465ed3ae4abd791599b3941	1896072db9ce6406febfc17f681c2086,8d2448133beb3422f0f638bacf8f7051,70a3c3f8b5a475284e86b8aaeb863006,4b58ecb20fe0d5e7a823b7d95911166d,405ff67696e8850fecb3d573be2a89ae,229c9f63475a6ea572ca7bd00329cac8,4fa7fb86712941bb3fab15596e081b0a,e85a679db25e35a2988dcb20aae96782,1cd8e0a97bf3552196f0f60eb3566ac7,cca7347eb4bc8af46b3bc8e29a20f21b,09487c1ad2dde8d5252a41517585c14e,8699971b69511a4a0c3bc21dd3949c06,4fc981a85c96ef6f91b8123b179e671c,99f4a61fc444bd8663c1d6bfde274726,2338f5519ae89cb819360870c849ac62,de54c4c46133bd8e06c5e2de6a38e846,4c964d397cdedd94ec134e6dc0a3fba0,9d6f0ef1ee91aa17d863bce1fbe9ed03
003b5f8b672351eadeff4310af80f1fe	4b58ecb20fe0d5e7a823b7d95911166d,1896072db9ce6406febfc17f681c2086,2338f5519ae89cb819360870c849ac62
003bd9bb5c8d1a2c32e52eef45453c5c	a02494805246641ae504d5c24d20f037,97d0422a3317b1929926dc90cda4fc53,1896072db9ce6406febfc17f681c2086,1cd8e0a97bf3552196f0f60eb3566ac7,e4fb97b00004709730e13c588d457350,07e967d75aab2f6a52c558695a572a7c,e85a679db25e35a2988dcb20aae96782
003be14bf4c4fa19f534155a826631cc	b6bcc9662526fb3fdcac16c577e49813,0fc3da8d3bf5f763595835b050a003c2,c8a8a2fcb8af789ffea655e13a8484fa,4dee8fb18b5af024c012c77d21983f89,ad0b9175bfd6a5267ef17c869c5f4f64
003c0c32526ff7da96a1d923b0e940f3	616120feb399049e89585756e0cfc4d1,07e967d75aab2f6a52c558695a572a7c,1896072db9ce6406febfc17f681c2086,0b0816ff97e9a3e5501ed2dcb4a0d66e,3c4f17d40cb1d559ae821c90da6d0ad1,ecf4f0ab94f5a4083ef581584c82debd,6a283d0a1b1b98eb16f8941c2804aa1f,9e9ff523f0448879c6cd521495fd758d,63398f3a6b81ce4346ce0f8616db960b,70f7b1390386048366f9612fb3bfb183,2338f5519ae89cb819360870c849ac62,a045c9779c76a73225f4953676678f62,6a09384c59859c8b5e4287a1099834fd,c5290d76780d376760d68bd40e2be56e,e6a45c8c85eedd5c780f6a309898b1dc,daa7ae63df24a3c7618a2c8baa05f55b,8c8544b6c129ad4a431be753143ed1c3,9e38f9dda793b5d22976bf35de1f3877,e2c449646a7110706193da9e2c459612,90cb852cf345e04d508fe03f74089183,903b4f1e981c0f137273551b1634c1df,660bfde67a5f0c9ece49cd3b665a3f81,b82ae67fe7545960b386ae50e3be37a2,9d6f0ef1ee91aa17d863bce1fbe9ed03,1cd8e0a97bf3552196f0f60eb3566ac7,a4b13cd257438a7543aff6ae88a59c8b,1971022df42e16736d291ad064f00e3e,3570fa5e14faf9b3126b9deea90c21d5,ae238b5da7e328e6aa906099c194fd50,83ab49beb20dbbf91e10c8de5912b395
